0,69.5648707522505,1109.13336068113,433.194033353696
1,78.8977758878964,1194.33956347224,692.529764837195
2,141.379146503052,1194.33956347224,927.190326392374
3,192.807622876936,1428.66351216594,989.437085117874
4,141.108506402867,1591.8614658761,1000.23759148112
5,170.13186595672,1793.36333607575,1050.78127286411
6,265.631380786497,1906.44119757462,1300.40985557154
7,200.952152760444,2044.34271333635,1519.9234156313
8,267.518661261562,2140.320373586,1657.43838820011
9,346.824414407946,2262.51987811166,1832.60473754473
10,557.521366002317,2283.46036715049,1994.49456669317
11,1378.32486592934,2370.06053557275,2192.55428591479
12,1430.1533682226,2375.42078208862,2287.23391107102
13,655.952875991235,2489.57614831454,2337.060601653
14,380.267056438781,2496.80305624388,2177.25626204469
15,323.401305936259,2496.80305624388,1988.53381249879
16,323.903523523426,2570.72114298017,2223.62117761952
17,313.920646608977,2570.72114298017,2430.48102751855
18,259.150768902956,2570.72114298017,2241.62433431929
19,305.858319040794,2598.14719760501,2527.17266839356
20,742.614436978557,2618.27970893031,2533.44017692319
21,359.914601251757,2629.59384423864,2382.98324460867
22,332.204846940694,2660.88589400585,2401.86801059739
23,325.001286938801,2660.88589400585,2211.81999178118
24,311.270287159379,2695.97359679638,2229.18223752146
25,379.052881100901,2708.1725547288,2278.9849914259
26,252.388348151665,2727.93629808469,2254.06151759479
27,230.759292748038,2770.91125112965,2311.61260201623
28,387.280102335258,2770.91125112965,2501.87833795142
29,466.634008065142,2830.09946710412,2375.1560959893
30,515.890733726071,2830.09946710412,2662.13167338462
31,667.852259313449,2866.64913766268,2704.61372245147
32,1618.26734196827,2912.71657971991,2788.33227614279
33,441.132454019092,2912.71657971991,2636.85737373281
34,1690.51635605156,2934.48579830071,2850.30985688911
35,627.727586663794,2985.27894992614,2845.75498588833
36,313.331907560193,3036.30754131989,2722.88600569481
37,269.162692649218,3068.20625708026,2588.75024206863
38,313.47202637768,3086.25762969469,2781.69706399119
39,341.855827476668,3314.72038961715,2947.36468858941
40,319.3579769171,3334.89404433828,2775.16539701285
41,313.24498597367,3346.61910537752,2653.06208124938
42,448.67244532298,3413.97718990696,2999.84024672541
43,1947.63551222247,3413.97718990696,3297.0610642972
44,1111.22690283681,3424.05513480358,3214.97497563789
45,1468.08384566965,3469.9399160017,3362.80407742914
46,1175.24942206876,3519.23631129423,3335.77659332943
47,962.41044097674,3519.23631129423,3202.61341470753
48,1849.2022645466,3519.23631129423,3448.73006248045
49,2040.11936541722,3519.23631129423,3475.71752586838
50,2117.25060476028,3570.43440249125,3480.42484519526
51,2300.8000313566,4282.1815660817,3480.32159451547
52,613.849020789997,4282.1815660817,3457.03539481551
53,614.570078072803,4346.40953505928,3394.23987509079
