Generation,Min Fitness,Max Fitness, Average Fitness
0,64.2728285844797,901.501534443877,383.64542651892
1,148.566547828668,1142.25177498674,666.709492360004
2,171.262375984896,1296.16172202859,884.29823647134
3,169.293073999521,1296.16172202859,949.438062855401
4,241.703910726716,1429.48538882956,1002.74161567258
5,239.632598068602,1476.59640188561,1064.25125547606
6,182.001557073538,1640.17146864155,1146.06572706537
7,553.531270458931,1668.50153392474,1362.04741535079
8,469.716626901633,1679.2564214269,1482.80860493241
9,629.500357602286,1723.74352513721,1543.84556743847
10,195.178065945893,1799.99287248484,1562.15538055531
11,554.440304904983,1799.99287248484,1536.57652174564
12,642.996609475345,1805.89976308045,1604.8499447015
13,885.010340622566,1811.31642965028,1722.75221402841
14,932.269931532238,1834.45941227826,1695.08957079999
15,528.97549721137,1850.67681615541,1656.5984346698
16,507.710155841541,1920.12645159261,1658.61720257325
17,492.536546287706,1920.12645159261,1657.26091675688
18,460.290739336543,1941.44451625815,1675.0292087522
19,1293.86675465177,1941.44451625815,1875.64241479887
20,539.568516084112,1941.44451625815,1784.32624237945
21,785.395778097427,1941.44451625815,1860.74920529685
22,1460.74827420945,1945.12258816327,1909.26449315381
23,1478.64191898108,1962.19971707647,1909.37748197004
24,557.310949330019,1998.26000712377,1812.89098702511
25,543.138873661142,1998.26000712377,1756.38932438304
26,598.719220607059,2000.53711474735,1788.98848512077
27,568.989028900264,2054.6522766027,1905.21374853325
28,519.160935307084,2054.6522766027,1796.41739198
29,235.341105783909,2059.35444928806,1755.05201266223
30,545.271464043699,2068.43080900871,1980.04654965254
31,529.69626192612,2102.98145841855,1882.62298876317
32,482.739456763714,2110.19275021884,1885.45580291041
33,567.982733325635,2111.50185176634,1815.04987830775
34,521.358271325509,2123.4123121804,1816.9863334137
35,638.469592244444,2123.4123121804,1942.23947687624
36,684.831718065027,2132.0489051184,1872.78864010173
37,504.87414789185,2149.28823615744,1926.30770897074
38,756.606992005943,2155.39676061422,1832.08002358007
39,730.339059789476,2158.0431236596,1967.85626111746
40,1010.9375707918,2160.29105117305,2041.25637708865
41,856.121498279834,2172.78008099858,1999.52880782175
42,852.63837921387,2172.78008099858,2000.26901912819
43,791.77534377838,2180.77105636707,1915.55082029839
44,927.682954900883,2181.38380831397,1999.97829805786
45,854.179589035747,2192.18890888195,2014.14963293781
46,684.054581459417,2192.18890888195,2010.79419035322
47,617.145387865698,2192.18890888195,1951.11051195273
48,1583.30373625248,2192.18890888195,2162.05617428736
49,1479.72458865363,2192.18890888195,2146.26145296489
50,1479.72458865363,2192.18890888195,2153.45281150521
51,1582.57659033388,2203.28840524554,2172.2455506006
52,988.579378977326,2203.28840524554,2115.96328197024
53,1232.91019991015,2203.28840524554,2098.69699354778
54,1487.55299389217,2203.28840524554,2157.79906990885
55,1618.49764047518,2207.73410558977,2166.3989757503
56,1580.10727058038,2207.73410558977,2156.25261522647
57,1546.35355451413,2207.73410558977,2134.27673358606
58,1621.17609418674,2207.73410558977,2162.79106059859
59,1577.29168783731,2207.73410558977,2154.87476720232
60,1661.37885951708,2207.73410558977,2165.14605276447
61,1450.42821640954,2207.73410558977,2176.86992456208
62,1513.43539159601,2207.73410558977,2167.34006470715
63,1673.37532931289,2207.73410558977,2178.68558915562
64,834.275569009647,2223.90828412945,2145.68170259478
65,589.091196068326,2223.90828412945,2134.30478159918
66,391.853736399941,2223.90828412945,1985.52892050257
67,1524.99372832209,2223.90828412945,2174.34549347398
68,1558.68346556877,2223.90828412945,2167.85308418472
69,1625.56509289572,2223.90828412945,2175.50032573401
70,1602.02971800278,2223.90828412945,2189.7536634276
71,1603.65655912845,2223.90828412945,2183.07003074103
72,1558.68346556877,2223.90828412945,2180.78661590299
73,1734.26716551816,2223.90828412945,2185.16097611009
74,1524.99372832209,2223.90828412945,2169.97976605024
75,1647.04974167223,2223.90828412945,2162.58555705278
76,1285.69271006686,2223.90828412945,2180.53851651258
77,1427.7036636712,2223.90828412945,2171.82437422294
78,1461.78296799817,2223.90828412945,2186.70536114635
79,1227.93720520092,2223.90828412945,2175.06627048382
80,997.720416901764,2223.90828412945,2162.30929700906
81,1331.70877881787,2223.90828412945,2158.32270745843
82,1203.41831284895,2223.90828412945,2165.75724158745
83,1064.99866857853,2223.90828412945,2142.68775334209
84,1028.19494041962,2223.90828412945,2126.31946311681
85,1131.61957454343,2223.90828412945,2130.61366204141
86,1520.99793436165,2223.90828412945,2175.50952860233
87,1431.86481550541,2223.90828412945,2171.79916784401
88,1412.92518911347,2223.90828412945,2174.47732381924
89,1558.68346556877,2223.90828412945,2175.2620935172
90,1063.49047862488,2223.90828412945,2162.43874109464
91,929.637716692561,2223.90828412945,2165.88144704807
92,1146.98539515049,2223.90828412945,2155.95107184552
93,1458.03697040306,2223.90828412945,2170.72498832713
94,1412.92518911347,2223.90828412945,2155.84727927406
95,1524.99372832209,2223.90828412945,2168.71752979657
96,1566.60003158515,2223.90828412945,2193.03789665775
97,1511.75260326905,2223.90828412945,2182.75116309925
98,1633.46274745569,2223.90828412945,2179.8190996672
99,1530.95654124339,2223.90828412945,2156.29480962596
100,1402.52395658761,2223.90828412945,2163.13691934691
101,1099.79498490183,2223.90828412945,2169.33683987705
102,1604.28954301564,2223.90828412945,2172.43667183621
103,1696.49870638931,2223.90828412945,2189.48130908314
104,1594.05082887772,2223.90828412945,2172.97486101716
105,1402.26980688599,2223.90828412945,2156.61836353865
106,1566.60003158515,2223.90828412945,2177.92963780888
107,1476.70670262726,2223.90828412945,2165.66338650387
108,1688.80688594873,2223.90828412945,2184.80081646033
109,1426.09228282412,2223.90828412945,2164.85614311059
110,1558.68346556877,2223.90828412945,2175.75640279058
111,1435.47482676042,2223.90828412945,2155.30647828468
112,1092.5837420303,2223.90828412945,2156.38886265098
113,1532.3478550826,2223.90828412945,2191.55860932735
114,1618.03315570398,2223.90828412945,2195.25711599732
115,1524.99372832209,2223.90828412945,2183.13436542774
116,1524.99372832209,2223.90828412945,2180.28178962295
117,1558.68346556877,2223.90828412945,2174.73159032457
118,1511.51432696681,2223.90828412945,2177.34424801519
119,1633.46274745569,2223.90828412945,2187.01491061585
120,1602.02971800278,2223.90828412945,2191.60756297862
121,1625.56509289572,2223.90828412945,2176.96014326939
122,1649.59153539817,2223.90828412945,2191.00661176495
123,1595.76544219168,2223.90828412945,2187.83251135965
124,1604.28954301564,2223.90828412945,2188.68471523176
125,1511.51432696681,2223.90828412945,2170.57908928816
126,1649.59153539817,2223.90828412945,2168.04190218198
127,1464.15647813706,2223.90828412945,2176.04398617607
128,1616.37981419722,2223.90828412945,2182.88461610598
129,1691.61342555447,2223.90828412945,2179.02033379882
130,1380.99565733853,2223.90828412945,2166.87699713737
131,1449.75632993361,2223.90828412945,2163.3565500645
132,1511.51432696681,2223.90828412945,2181.46319234247
133,1408.71033219778,2223.90828412945,2167.20256720714
134,1232.63764491906,2223.90828412945,2176.38956737274
135,1602.02971800278,2223.90828412945,2184.26050939175
136,1464.15647813706,2223.90828412945,2189.69448812424
137,1604.28954301564,2223.90828412945,2166.78121122144
138,1131.46717795347,2223.90828412945,2165.6643181112
