Generation,Min Fitness,Max Fitness, Average Fitness
118,1555.41385396256,2595.26971259405,2530.16744731559
119,1557.73578205745,2595.26971259405,2530.54251309625
120,1562.61772629593,2595.26971259405,2538.16092561138
121,1616.43369677159,2595.26971259405,2547.499457617
122,1109.88811786806,2595.26971259405,2517.35862662916
123,1555.41385396256,2595.26971259405,2528.63349784017
124,1562.61772629593,2595.26971259405,2536.04726546105
125,1555.41385396256,2595.26971259405,2532.42377223895
126,1573.86389724258,2595.26971259405,2528.26621229366
127,1562.61772629593,2595.26971259405,2539.39157895195
128,1622.84987059308,2595.26971259405,2526.9054446985
129,1616.08419172264,2595.26971259405,2532.73635505835
130,1555.41385396256,2595.26971259405,2539.71989408338
131,1648.53615797452,2595.26971259405,2551.95896437764
132,1616.43369677159,2595.26971259405,2524.36006956343
133,1573.86389724258,2595.26971259405,2538.52859742673
134,1573.86389724258,2595.26971259405,2543.86691757752
135,1616.08419172264,2595.26971259405,2541.69976814955
136,1557.73578205745,2595.26971259405,2549.22481445538
137,1557.73578205745,2595.26971259405,2531.08148185436
138,1557.73578205745,2595.26971259405,2538.39935656383
139,1162.83183277996,2595.26971259405,2540.96902190041
140,1616.08419172264,2595.26971259405,2527.17675272247
141,1562.61772629593,2595.26971259405,2529.19537302583
142,1557.73578205745,2595.26971259405,2530.16281170733
143,1648.53615797452,2595.26971259405,2539.4812857676
144,1616.43369677159,2595.26971259405,2540.44642148871
145,1562.61772629593,2595.26971259405,2549.83815474286
146,1555.41385396256,2595.26971259405,2547.76922083384
147,1700.73612381621,2595.26971259405,2537.80175820748
148,1555.41385396256,2595.26971259405,2535.77060869161
149,1573.86389724258,2595.26971259405,2540.77696252131
150,1557.73578205745,2595.26971259405,2544.53485825645
151,1562.61772629593,2595.26971259405,2541.97985225288
152,1557.73578205745,2595.26971259405,2541.67001761125
153,1616.08419172264,2595.26971259405,2515.7645923288
154,1616.43369677159,2595.26971259405,2534.22684248962
155,1573.86389724258,2595.26971259405,2548.88676903149
156,1646.35801497983,2595.26971259405,2537.51930134665
157,1622.84987059308,2595.26971259405,2550.8273644385
158,1562.61772629593,2595.26971259405,2537.73233421672
159,1603.85543634259,2595.26971259405,2541.2137709855
160,1603.85543634259,2595.26971259405,2549.49635331584
161,1622.84987059308,2595.26971259405,2540.61150769536
162,1557.73578205745,2595.26971259405,2547.71959236415
163,1393.03331452588,2595.26971259405,2541.1934913622
164,1646.35801497983,2595.26971259405,2551.42293538283
165,1616.08419172264,2595.26971259405,2538.27957482952
166,1557.73578205745,2595.26971259405,2541.00853865645
167,1616.43369677159,2595.26971259405,2530.16589694507
168,1562.61772629593,2595.26971259405,2542.1370205077
169,1352.23034976164,2595.26971259405,2535.76707415241
170,1557.73578205745,2595.26971259405,2535.94676373762
171,1573.86389724258,2595.26971259405,2545.32546143355
172,1555.41385396256,2595.26971259405,2534.47559919256
173,1557.73578205745,2595.26971259405,2532.88395475673
174,1562.61772629593,2595.26971259405,2532.93736665106
175,1562.61772629593,2595.26971259405,2553.23483636434
176,1646.35801497983,2595.26971259405,2545.76721247084
177,1616.43369677159,2595.26971259405,2542.04031429227
178,1603.85543634259,2595.26971259405,2523.21958106489
179,1689.60684079926,2595.26971259405,2535.16819750638
180,1616.08419172264,2595.26971259405,2541.22139079734
181,1603.85543634259,2595.26971259405,2525.13409713121
182,1573.86389724258,2595.26971259405,2526.70687679917
183,1603.85543634259,2595.26971259405,2534.28711283369
184,1616.08419172264,2595.26971259405,2534.74084824847
185,1562.61772629593,2595.26971259405,2537.30087955643
186,1648.53615797452,2595.26971259405,2537.25048499871
187,1562.61772629593,2595.26971259405,2533.89027614226
188,1603.85543634259,2595.26971259405,2540.11771541722
189,1555.41385396256,2595.26971259405,2523.76890824515
190,1573.86389724258,2595.26971259405,2538.27731247944
191,1555.41385396256,2595.26971259405,2536.23317874861
192,1603.85543634259,2595.26971259405,2549.2658959421
193,1555.41385396256,2595.26971259405,2537.5835405393
